,Name,White_percentage,African_percentage,Asian_percentage,Native_percentage
2847,"Dinwiddie County, Virginia",62.68,29.26,0.44999999999999996,0.44999999999999996
2848,"Essex County, Virginia",56.16,35.620000000000005,0.59,0.7799999999999999
2849,"Fairfax County, Virginia",49.47,9.64,20.43,0.5700000000000001
2850,"Fauquier County, Virginia",77.64999999999999,6.98,1.68,0.43
2851,"Floyd County, Virginia",91.88,1.58,0.33,0.13
2852,"Fluvanna County, Virginia",77.14999999999999,13.69,0.8200000000000001,0.29
2853,"Franklin County, Virginia",85.72999999999999,7.199999999999999,0.5599999999999999,0.27
2854,"Frederick County, Virginia",80.43,4.07,1.8399999999999999,0.35000000000000003
2855,"Giles County, Virginia",93.97999999999999,1.4500000000000002,0.42,0.2
2856,"Gloucester County, Virginia",83.69,7.109999999999999,0.8200000000000001,0.4
2857,"Goochland County, Virginia",78.06,13.209999999999999,2.0,0.3
2858,"Grayson County, Virginia",88.42,5.8999999999999995,0.16,0.21
2859,"Greene County, Virginia",80.38,7.04,2.22,0.16
2860,"Greensville County, Virginia",38.31,58.440000000000005,0.29,0.26
2861,"Halifax County, Virginia",60.019999999999996,34.660000000000004,0.64,0.22999999999999998
2862,"Hanover County, Virginia",81.6,8.92,1.8499999999999999,0.36
2863,"Henrico County, Virginia",51.03,29.18,9.66,0.4
2864,"Henry County, Virginia",68.78,21.91,0.5700000000000001,0.32
2865,"Highland County, Virginia",95.65,0.09,0.27,0.13
2866,"Isle of Wight County, Virginia",69.22,22.43,1.05,0.43
2867,"James City County, Virginia",73.75,12.82,2.9000000000000004,0.35000000000000003
2868,"King and Queen County, Virginia",67.95,23.77,0.35000000000000003,1.3599999999999999
2869,"King George County, Virginia",71.55,14.91,1.5599999999999998,0.7100000000000001
2870,"King William County, Virginia",76.55999999999999,14.6,0.72,1.6199999999999999
2871,"Lancaster County, Virginia",68.39,27.029999999999998,0.7100000000000001,0.22
2872,"Lee County, Virginia",92.60000000000001,3.9899999999999998,0.18,0.32
2873,"Loudoun County, Virginia",53.68000000000001,7.26,21.33,0.38
2874,"Louisa County, Virginia",76.64,14.39,0.6799999999999999,0.42
2875,"Lunenburg County, Virginia",59.440000000000005,31.879999999999995,0.22,0.29
2876,"Madison County, Virginia",84.44,7.7,0.65,0.12
2877,"Mathews County, Virginia",85.49,7.739999999999999,0.61,0.2
2878,"Mecklenburg County, Virginia",59.47,34.42,0.6799999999999999,0.25
2879,"Middlesex County, Virginia",79.16,14.330000000000002,0.26,0.31
2880,"Montgomery County, Virginia",79.66,4.18,8.37,0.21
2881,"Nelson County, Virginia",81.36,10.41,0.44999999999999996,0.38
2882,"New Kent County, Virginia",78.52,11.940000000000001,0.97,1.08
2883,"Northampton County, Virginia",57.57,30.819999999999997,0.67,0.69
2884,"Northumberland County, Virginia",70.67,22.720000000000002,0.58,0.25
2885,"Nottoway County, Virginia",55.14,37.16,0.41000000000000003,0.54
2886,"Orange County, Virginia",76.89,12.04,0.89,0.53
2887,"Page County, Virginia",92.95,1.8499999999999999,0.51,0.22
2888,"Patrick County, Virginia",89.27000000000001,4.77,0.24,0.2
2889,"Pittsylvania County, Virginia",73.83999999999999,20.52,0.48,0.27999999999999997
2890,"Powhatan County, Virginia",84.83000000000001,8.260000000000002,0.5599999999999999,0.21
2891,"Prince Edward County, Virginia",48.8,42.42,0.8999999999999999,0.16999999999999998
2892,"Prince George County, Virginia",55.400000000000006,30.15,2.0,0.64
2893,"Prince William County, Virginia",41.65,20.21,10.43,0.74
2894,"Pulaski County, Virginia",88.53,4.91,0.54,0.2
2895,"Rappahannock County, Virginia",88.75,2.7199999999999998,0.86,0.25
2896,"Richmond County, Virginia",64.32,27.33,0.47000000000000003,0.18
2897,"Roanoke County, Virginia",83.34,5.949999999999999,3.5700000000000003,0.25
2898,"Rockbridge County, Virginia",90.42999999999999,2.54,0.83,0.42
2899,"Rockingham County, Virginia",86.75,2.25,1.11,0.35000000000000003
2900,"Russell County, Virginia",96.33,0.89,0.16,0.06999999999999999
2901,"Scott County, Virginia",95.56,0.62,0.13,0.13999999999999999
2902,"Shenandoah County, Virginia",86.38,2.46,0.79,0.44999999999999996
2903,"Smyth County, Virginia",93.76,1.44,0.35000000000000003,0.13
2904,"Southampton County, Virginia",61.57,32.92,0.38999999999999996,0.37
2905,"Spotsylvania County, Virginia",64.42999999999999,16.38,2.8400000000000003,0.48
2906,"Stafford County, Virginia",57.52,19.37,3.9800000000000004,0.74
2907,"Surry County, Virginia",53.09,41.06,0.21,0.29
2908,"Sussex County, Virginia",41.56,53.38,0.11,0.16999999999999998
2909,"Tazewell County, Virginia",92.82000000000001,2.39,0.53,0.15
2910,"Warren County, Virginia",84.43,4.31,1.16,0.44999999999999996
2911,"Washington County, Virginia",93.89,1.23,0.63,0.2
2912,"Westmoreland County, Virginia",64.63,24.310000000000002,0.8,0.42
2913,"Wise County, Virginia",90.75,4.99,0.42,0.15
2914,"Wythe County, Virginia",92.49000000000001,2.5,0.42,0.22
2915,"York County, Virginia",68.89,12.75,6.140000000000001,0.37
2916,"Alexandria city, Virginia",51.54,20.01,7.12,0.63
2917,"Bristol city, Virginia",85.68,6.1,0.9400000000000001,0.33
2918,"Buena Vista city, Virginia",86.42999999999999,4.35,0.44,0.74
2919,"Charlottesville city, Virginia",65.18,15.299999999999999,8.77,0.35000000000000003
2920,"Chesapeake city, Virginia",55.96,28.970000000000002,3.63,0.47000000000000003
2921,"Colonial Heights city, Virginia",69.63000000000001,16.04,3.19,0.22999999999999998
2922,"Covington city, Virginia",79.92,12.520000000000001,0.5599999999999999,0.4
2923,"Danville city, Virginia",40.53,51.370000000000005,1.21,0.44
2924,"Emporia city, Virginia",26.779999999999998,63.39,0.9199999999999999,0.4
2925,"Fairfax city, Virginia",55.800000000000004,4.569999999999999,18.790000000000003,0.6
2926,"Falls Church city, Virginia",69.73,3.93,10.23,0.22
2927,"Franklin city, Virginia",36.77,56.71000000000001,0.9900000000000001,0.42
2928,"Fredericksburg city, Virginia",56.720000000000006,21.93,4.77,0.64
2929,"Galax city, Virginia",77.86999999999999,5.46,0.77,0.49
2930,"Hampton city, Virginia",37.330000000000005,49.519999999999996,2.6,0.47000000000000003
2931,"Harrisonburg city, Virginia",65.21000000000001,8.14,4.08,0.5700000000000001
2932,"Hopewell city, Virginia",44.03,42.77,1.0999999999999999,0.48
2933,"Lexington city, Virginia",83.5,6.2700000000000005,3.84,0.27
2934,"Lynchburg city, Virginia",61.39,27.150000000000002,2.2399999999999998,0.31
2935,"Manassas city, Virginia",39.08,11.98,6.38,1.25
2936,"Manassas Park city, Virginia",32.15,12.41,10.66,1.01
2937,"Martinsville city, Virginia",43.93,45.190000000000005,0.86,0.37
2938,"Newport News city, Virginia",40.1,42.25,3.4099999999999997,0.51
2939,"Norfolk city, Virginia",43.21,40.17,3.7900000000000005,0.5599999999999999
2940,"Norton city, Virginia",87.92999999999999,4.88,0.73,0.22
2941,"Petersburg city, Virginia",16.189999999999998,74.16,1.01,0.42
2942,"Poquoson city, Virginia",88.75999999999999,0.96,2.12,0.33
2943,"Portsmouth city, Virginia",36.66,53.33,1.31,0.44
2944,"Radford city, Virginia",76.42,13.58,1.35,0.25
2945,"Richmond city, Virginia",43.309999999999995,40.45,2.76,0.4
2946,"Roanoke city, Virginia",57.3,27.47,2.48,0.42
2947,"Salem city, Virginia",82.55,7.6899999999999995,2.13,0.19
2948,"Staunton city, Virginia",78.47,11.4,1.25,0.33
2949,"Suffolk city, Virginia",47.410000000000004,42.089999999999996,1.81,0.36
2950,"Virginia Beach city, Virginia",60.709999999999994,18.6,7.470000000000001,0.41000000000000003
2951,"Waynesboro city, Virginia",74.62,12.04,1.17,0.19
2952,"Williamsburg city, Virginia",49.09,36.95,3.2399999999999998,0.27
2953,"Winchester city, Virginia",65.21000000000001,10.190000000000001,2.53,0.91
2954,"Adams County, Washington",44.46,0.2,0.66,2.13
2955,"Asotin County, Washington",89.11,0.52,0.9199999999999999,1.34
2956,"Benton County, Washington",70.62,1.4000000000000001,3.09,0.9900000000000001
2957,"Chelan County, Washington",69.92,0.37,1.02,1.03
2958,"Clallam County, Washington",80.94,0.8,1.6400000000000001,5.63
2959,"Clark County, Washington",75.47,2.26,4.82,0.96
2960,"Columbia County, Washington",87.1,0.27999999999999997,0.58,1.27
2961,"Cowlitz County, Washington",82.01,0.74,1.6,1.55
2962,"Douglas County, Washington",64.84,0.35000000000000003,0.96,1.5699999999999998
2963,"Ferry County, Washington",71.3,0.38999999999999996,0.64,18.240000000000002
2964,"Franklin County, Washington",47.38,1.8499999999999999,1.97,1.4500000000000002
2965,"Garfield County, Washington",91.78,0.38999999999999996,0.48,0.79
2966,"Grant County, Washington",57.940000000000005,0.79,1.21,1.68
2967,"Grays Harbor County, Washington",78.07,1.3599999999999999,1.39,5.13
2968,"Island County, Washington",78.21000000000001,2.76,4.63,0.83
2969,"Jefferson County, Washington",86.69,0.63,1.51,1.71
2970,"King County, Washington",56.089999999999996,6.67,19.939999999999998,0.84
2971,"Kitsap County, Washington",74.89,2.8400000000000003,5.2299999999999995,1.5599999999999998
2972,"Kittitas County, Washington",82.28,0.91,2.1,1.22
2973,"Klickitat County, Washington",80.36999999999999,0.27999999999999997,0.64,2.42
2974,"Lewis County, Washington",82.56,0.69,1.0,1.4500000000000002
2975,"Lincoln County, Washington",89.22,0.19,0.67,2.07
2976,"Mason County, Washington",77.63,1.09,1.1900000000000002,4.01
2977,"Okanogan County, Washington",65.57,0.4,0.6799999999999999,11.59
2978,"Pacific County, Washington",81.76,0.43,1.9800000000000002,2.37
2979,"Pend Oreille County, Washington",88.14,0.43,0.58,2.96
2980,"Pierce County, Washington",64.64,7.17,6.890000000000001,1.39
2981,"San Juan County, Washington",85.88,0.3,1.29,0.65
2982,"Skagit County, Washington",74.53999999999999,0.69,2.19,2.22
2983,"Skamania County, Washington",85.64,0.62,1.01,1.55
2984,"Snohomish County, Washington",66.05,3.54,12.26,1.31
2985,"Spokane County, Washington",82.13000000000001,2.04,2.35,1.5
2986,"Stevens County, Washington",84.64,0.32,0.62,5.7700000000000005
2987,"Thurston County, Washington",73.2,3.19,5.86,1.51
2988,"Wahkiakum County, Washington",87.83,0.5,1.0,1.38
2989,"Walla Walla County, Washington",72.66,1.69,1.51,1.11
2990,"Whatcom County, Washington",77.56,1.04,4.46,2.77
2991,"Whitman County, Washington",76.25999999999999,2.5100000000000002,7.6,0.7100000000000001
2992,"Yakima County, Washington",48.47,0.83,1.18,5.06
2993,"Barbour County, West Virginia",93.5,1.7500000000000002,0.21,0.24
2994,"Berkeley County, West Virginia",80.51,7.670000000000001,1.23,0.33
2995,"Boone County, West Virginia",95.28,0.62,0.16999999999999998,0.21
2996,"Braxton County, West Virginia",96.22,0.4,0.19,0.15
2997,"Brooke County, West Virginia",92.71000000000001,1.63,0.24,0.16999999999999998
2998,"Cabell County, West Virginia",87.62,5.1,1.43,0.22
2999,"Calhoun County, West Virginia",96.37,0.21,0.21,0.19
3000,"Clay County, West Virginia",95.28,0.16,0.2,0.36
3001,"Doddridge County, West Virginia",93.55,2.23,0.19,0.22999999999999998
3002,"Fayette County, West Virginia",90.11,4.15,0.26,0.26
3003,"Gilmer County, West Virginia",83.96000000000001,12.65,0.42,0.15
3004,"Grant County, West Virginia",95.56,0.77,0.22,0.19
3005,"Greenbrier County, West Virginia",92.06,2.4,0.6,0.21
3006,"Hampshire County, West Virginia",94.28999999999999,0.8099999999999999,0.26,0.15
3007,"Hancock County, West Virginia",91.63,2.42,0.38,0.12
3008,"Hardy County, West Virginia",89.75999999999999,2.9000000000000004,0.41000000000000003,0.25
3009,"Harrison County, West Virginia",91.53,1.7000000000000002,0.74,0.24
3010,"Jackson County, West Virginia",95.41,0.36,0.33,0.16999999999999998
3011,"Jefferson County, West Virginia",81.15,6.0,1.4500000000000002,0.24
3012,"Kanawha County, West Virginia",85.0,7.5200000000000005,1.1900000000000002,0.22
3013,"Lewis County, West Virginia",94.89,0.41000000000000003,0.33999999999999997,0.13999999999999999
3014,"Lincoln County, West Virginia",96.73,0.24,0.13,0.11
3015,"Logan County, West Virginia",94.83,1.78,0.21,0.13
3016,"McDowell County, West Virginia",84.74000000000001,11.32,0.11,0.12
3017,"Marion County, West Virginia",89.99000000000001,3.32,0.45999999999999996,0.25
3018,"Marshall County, West Virginia",94.14,0.86,0.35000000000000003,0.13
3019,"Mason County, West Virginia",95.87,0.76,0.33,0.15
3020,"Mercer County, West Virginia",88.08,6.239999999999999,0.5,0.3
3021,"Mineral County, West Virginia",91.82000000000001,2.68,0.43,0.15
3022,"Mingo County, West Virginia",94.97,1.7399999999999998,0.13999999999999999,0.15
3023,"Monongalia County, West Virginia",85.06,3.93,3.55,0.18
3024,"Monroe County, West Virginia",95.11,0.91,0.09,0.22999999999999998
3025,"Morgan County, West Virginia",93.67999999999999,0.66,0.49,0.22999999999999998
3026,"Nicholas County, West Virginia",95.93,0.25,0.3,0.18
3027,"Ohio County, West Virginia",89.03,3.92,0.9199999999999999,0.18
3028,"Pendleton County, West Virginia",95.15,1.34,0.0,0.22999999999999998
3029,"Pleasants County, West Virginia",94.71000000000001,1.24,0.22,0.29
3030,"Pocahontas County, West Virginia",95.27,0.72,0.11,0.33
3031,"Preston County, West Virginia",90.11,5.970000000000001,0.16999999999999998,0.22
3032,"Putnam County, West Virginia",92.9,1.1400000000000001,1.01,0.16999999999999998
3033,"Raleigh County, West Virginia",85.84,7.84,1.11,0.18
3034,"Randolph County, West Virginia",93.60000000000001,1.55,0.37,0.22
3035,"Ritchie County, West Virginia",96.58,0.2,0.27,0.11
3036,"Roane County, West Virginia",94.85,0.27999999999999997,0.27,0.2
3037,"Summers County, West Virginia",91.4,3.36,0.27999999999999997,0.29
3038,"Taylor County, West Virginia",94.04,0.6799999999999999,0.25,0.11
3039,"Tucker County, West Virginia",95.49,0.31,0.09,0.06
3040,"Tyler County, West Virginia",96.00999999999999,0.05,0.04,0.2
3041,"Upshur County, West Virginia",94.37,0.9400000000000001,0.37,0.16
3042,"Wayne County, West Virginia",95.78999999999999,0.43,0.21,0.13999999999999999
3043,"Webster County, West Virginia",96.74000000000001,0.16,0.05,0.16999999999999998
3044,"Wetzel County, West Virginia",95.22,0.24,0.35000000000000003,0.13
3045,"Wirt County, West Virginia",96.52,0.12,0.0,0.08
3046,"Wood County, West Virginia",92.73,1.23,0.67,0.21
3047,"Wyoming County, West Virginia",96.31,0.5,0.08,0.15
3048,"Adams County, Wisconsin",90.7,2.92,0.41000000000000003,0.96
3049,"Ashland County, Wisconsin",79.81,0.7000000000000001,0.52,13.0
3050,"Barron County, Wisconsin",91.13,1.7500000000000002,0.74,1.01
3051,"Bayfield County, Wisconsin",83.19,0.36,0.22,10.459999999999999
3052,"Brown County, Wisconsin",79.23,3.1300000000000003,3.17,2.82
3053,"Buffalo County, Wisconsin",95.0,0.32,0.16999999999999998,0.31
3054,"Burnett County, Wisconsin",89.29,0.38999999999999996,0.32,4.36
3055,"Calumet County, Wisconsin",88.67,0.8500000000000001,2.44,0.48
3056,"Chippewa County, Wisconsin",91.81,1.6199999999999999,1.47,0.5499999999999999
3057,"Clark County, Wisconsin",92.25,0.33999999999999997,0.31,0.5
3058,"Columbia County, Wisconsin",91.88,1.55,0.65,0.5499999999999999
3059,"Crawford County, Wisconsin",93.76,1.67,0.44999999999999996,0.32
3060,"Dane County, Wisconsin",77.55,5.43,6.370000000000001,0.43
3061,"Dodge County, Wisconsin",88.81,3.09,0.58,0.49
3062,"Door County, Wisconsin",92.31,0.48,0.48,0.48
3063,"Douglas County, Wisconsin",89.7,1.32,0.65,1.81
3064,"Dunn County, Wisconsin",90.67,0.89,3.2099999999999995,0.45999999999999996
3065,"Eau Claire County, Wisconsin",88.24,1.1900000000000002,4.16,0.5
3066,"Florence County, Wisconsin",94.6,0.2,0.18,0.66
3067,"Fond du Lac County, Wisconsin",87.98,2.32,1.21,0.49
3068,"Forest County, Wisconsin",80.7,0.35000000000000003,0.19,13.38
3069,"Grant County, Wisconsin",93.78999999999999,1.32,0.8,0.25
3070,"Green County, Wisconsin",92.52,0.5700000000000001,0.47000000000000003,0.27999999999999997
3071,"Green Lake County, Wisconsin",92.04,0.62,0.54,0.36
3072,"Iowa County, Wisconsin",94.17,0.48,0.76,0.16
3073,"Iron County, Wisconsin",95.00999999999999,0.26,0.21,1.08
3074,"Jackson County, Wisconsin",85.8,2.09,0.36,6.52
3075,"Jefferson County, Wisconsin",88.51,1.05,0.79,0.43
3076,"Juneau County, Wisconsin",90.95,2.1,0.5499999999999999,1.43
3077,"Kenosha County, Wisconsin",75.92,7.140000000000001,1.7000000000000002,0.43
3078,"Kewaunee County, Wisconsin",93.12,0.29,0.33,0.43
3079,"La Crosse County, Wisconsin",88.02,1.6500000000000001,4.64,0.42
3080,"Lafayette County, Wisconsin",91.69,0.16999999999999998,0.24,0.29
3081,"Langlade County, Wisconsin",92.99,0.54,0.36,1.28
3082,"Lincoln County, Wisconsin",94.69999999999999,0.5599999999999999,0.42,0.42
3083,"Manitowoc County, Wisconsin",88.53999999999999,1.32,2.77,0.5700000000000001
3084,"Marathon County, Wisconsin",86.88,0.86,6.16,0.47000000000000003
3085,"Marinette County, Wisconsin",93.38,0.48,0.44999999999999996,0.61
3086,"Marquette County, Wisconsin",94.19999999999999,0.3,0.33,0.44
3087,"Menominee County, Wisconsin",11.75,0.05,0.05,85.61999999999999
3088,"Milwaukee County, Wisconsin",51.959999999999994,26.169999999999998,4.9399999999999995,0.8
3089,"Monroe County, Wisconsin",89.24,1.4000000000000001,0.79,1.26
3090,"Oconto County, Wisconsin",93.5,0.24,0.3,1.31
3091,"Oneida County, Wisconsin",93.72,0.5599999999999999,0.54,1.25
3092,"Outagamie County, Wisconsin",86.0,1.6,3.47,1.6500000000000001
3093,"Ozaukee County, Wisconsin",89.95,1.67,2.5,0.26
3094,"Pepin County, Wisconsin",94.27,0.33,0.33999999999999997,0.52
3095,"Pierce County, Wisconsin",92.31,0.96,0.69,0.54
3096,"Polk County, Wisconsin",93.55,0.41000000000000003,0.45999999999999996,0.8699999999999999
3097,"Portage County, Wisconsin",89.47,1.34,3.2199999999999998,0.42
3098,"Price County, Wisconsin",94.17999999999999,0.24,0.49,0.62
3099,"Racine County, Wisconsin",72.04,11.790000000000001,1.17,0.54
3100,"Richland County, Wisconsin",93.37,0.5599999999999999,0.5599999999999999,0.31
3101,"Rock County, Wisconsin",81.32000000000001,5.08,1.26,0.54
3102,"Rusk County, Wisconsin",94.24,0.32,0.37,0.52
3103,"St. Croix County, Wisconsin",92.19000000000001,0.7000000000000001,1.05,0.35000000000000003
3104,"Sauk County, Wisconsin",89.11,0.95,0.61,1.31
3105,"Sawyer County, Wisconsin",77.02,0.5599999999999999,0.35000000000000003,16.27
3106,"Shawano County, Wisconsin",84.83000000000001,0.31,0.4,8.450000000000001
3107,"Sheboygan County, Wisconsin",83.2,2.15,5.86,0.45999999999999996
3108,"Taylor County, Wisconsin",94.8,0.33999999999999997,0.32,0.21
3109,"Trempealeau County, Wisconsin",85.5,0.33999999999999997,0.35000000000000003,1.23
3110,"Vernon County, Wisconsin",95.45,0.41000000000000003,0.31,0.16
3111,"Vilas County, Wisconsin",85.48,0.25,0.25,9.77
3112,"Walworth County, Wisconsin",85.42,1.15,0.95,0.44999999999999996
3113,"Washburn County, Wisconsin",92.9,0.21,0.37,1.16
3114,"Washington County, Wisconsin",91.66,1.28,1.43,0.27
3115,"Waukesha County, Wisconsin",86.97,1.68,3.8600000000000003,0.3
3116,"Waupaca County, Wisconsin",93.19,0.41000000000000003,0.51,0.59
3117,"Waushara County, Wisconsin",89.92,1.6199999999999999,0.4,0.5700000000000001
3118,"Winnebago County, Wisconsin",86.21,2.97,3.26,0.66
3119,"Wood County, Wisconsin",91.39,0.7799999999999999,1.87,0.84
3120,"Albany County, Wyoming",83.41,1.17,2.81,1.0699999999999998
3121,"Big Horn County, Wyoming",89.14999999999999,0.19,0.43,1.34
3122,"Campbell County, Wyoming",86.68,0.51,0.7000000000000001,1.3299999999999998
3123,"Carbon County, Wyoming",82.25,0.96,0.64,1.34
3124,"Converse County, Wyoming",89.92999999999999,0.3,0.4,0.65
3125,"Crook County, Wyoming",94.58,0.0,0.15,0.75
3126,"Fremont County, Wyoming",69.42,0.49,0.5499999999999999,20.880000000000003
3127,"Goshen County, Wyoming",88.92,0.61,0.38999999999999996,0.89
3128,"Hot Springs County, Wyoming",91.3,0.27999999999999997,0.38999999999999996,1.0999999999999999
